"","GEOID","NAME","variable","estimate","moe","label","concept"
"2697","48343","Morris County, Texas","S2701_C03_001",86.9,2.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2698","48345","Motley County, Texas","S2701_C03_001",80.1,5.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2699","48347","Nacogdoches County, Texas","S2701_C03_001",84.7,1.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2700","48349","Navarro County, Texas","S2701_C03_001",81.3,1.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2701","48351","Newton County, Texas","S2701_C03_001",78.9,2.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2702","48353","Nolan County, Texas","S2701_C03_001",84.5,2.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2703","48355","Nueces County, Texas","S2701_C03_001",82.4,0.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2704","48357","Ochiltree County, Texas","S2701_C03_001",78.1,5.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2705","48359","Oldham County, Texas","S2701_C03_001",84.9,4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2706","48361","Orange County, Texas","S2701_C03_001",83.9,1.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2707","48363","Palo Pinto County, Texas","S2701_C03_001",79.9,2.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2708","48365","Panola County, Texas","S2701_C03_001",82.1,3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2709","48367","Parker County, Texas","S2701_C03_001",87,1.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2710","48369","Parmer County, Texas","S2701_C03_001",77.3,4.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2711","48371","Pecos County, Texas","S2701_C03_001",85.3,4.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2712","48373","Polk County, Texas","S2701_C03_001",84.2,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2713","48375","Potter County, Texas","S2701_C03_001",79.5,1.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2714","48377","Presidio County, Texas","S2701_C03_001",73.3,11,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2715","48379","Rains County, Texas","S2701_C03_001",85.5,3.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2716","48381","Randall County, Texas","S2701_C03_001",89.6,1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2717","48383","Reagan County, Texas","S2701_C03_001",83,7.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2718","48385","Real County, Texas","S2701_C03_001",83.2,6.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2719","48387","Red River County, Texas","S2701_C03_001",84.6,3.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2720","48389","Reeves County, Texas","S2701_C03_001",79.8,5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2721","48391","Refugio County, Texas","S2701_C03_001",83.3,3.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2722","48393","Roberts County, Texas","S2701_C03_001",87.3,3.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2723","48395","Robertson County, Texas","S2701_C03_001",88.1,2.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2724","48397","Rockwall County, Texas","S2701_C03_001",90.9,1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2725","48399","Runnels County, Texas","S2701_C03_001",85,3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2726","48401","Rusk County, Texas","S2701_C03_001",86,2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2727","48403","Sabine County, Texas","S2701_C03_001",85.9,2.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2728","48405","San Augustine County, Texas","S2701_C03_001",80,3.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2729","48407","San Jacinto County, Texas","S2701_C03_001",80.4,2.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2730","48409","San Patricio County, Texas","S2701_C03_001",81.9,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2731","48411","San Saba County, Texas","S2701_C03_001",74.3,4.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2732","48413","Schleicher County, Texas","S2701_C03_001",74.7,9.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2733","48415","Scurry County, Texas","S2701_C03_001",81,4.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2734","48417","Shackelford County, Texas","S2701_C03_001",86.4,3.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2735","48419","Shelby County, Texas","S2701_C03_001",80.8,2.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2736","48421","Sherman County, Texas","S2701_C03_001",84.7,5.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2737","48423","Smith County, Texas","S2701_C03_001",83.3,1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2738","48425","Somervell County, Texas","S2701_C03_001",88.9,3.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2739","48427","Starr County, Texas","S2701_C03_001",68.7,1.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2740","48429","Stephens County, Texas","S2701_C03_001",85.6,3.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2741","48431","Sterling County, Texas","S2701_C03_001",74.2,15.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2742","48433","Stonewall County, Texas","S2701_C03_001",85.8,6.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2743","48435","Sutton County, Texas","S2701_C03_001",82.1,5.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2744","48437","Swisher County, Texas","S2701_C03_001",77.8,4.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2745","48439","Tarrant County, Texas","S2701_C03_001",83.4,0.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2746","48441","Taylor County, Texas","S2701_C03_001",85.5,1.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2747","48443","Terrell County, Texas","S2701_C03_001",89.5,7.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2748","48445","Terry County, Texas","S2701_C03_001",76.8,3.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2749","48447","Throckmorton County, Texas","S2701_C03_001",75.6,5.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2750","48449","Titus County, Texas","S2701_C03_001",78.8,1.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2751","48451","Tom Green County, Texas","S2701_C03_001",85.5,1.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2752","48453","Travis County, Texas","S2701_C03_001",87.8,0.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2753","48455","Trinity County, Texas","S2701_C03_001",84.3,3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2754","48457","Tyler County, Texas","S2701_C03_001",82.9,2.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2755","48459","Upshur County, Texas","S2701_C03_001",86.8,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2756","48461","Upton County, Texas","S2701_C03_001",85.2,6.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2757","48463","Uvalde County, Texas","S2701_C03_001",79.9,4.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2758","48465","Val Verde County, Texas","S2701_C03_001",80.6,2.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2759","48467","Van Zandt County, Texas","S2701_C03_001",81.8,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2760","48469","Victoria County, Texas","S2701_C03_001",83.2,2.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2761","48471","Walker County, Texas","S2701_C03_001",85.2,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2762","48473","Waller County, Texas","S2701_C03_001",79.4,2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2763","48475","Ward County, Texas","S2701_C03_001",84,4.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2764","48477","Washington County, Texas","S2701_C03_001",84.9,2.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2765","48479","Webb County, Texas","S2701_C03_001",71.6,1.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2766","48481","Wharton County, Texas","S2701_C03_001",83.5,2.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2767","48483","Wheeler County, Texas","S2701_C03_001",80.4,3.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2768","48485","Wichita County, Texas","S2701_C03_001",84.8,1.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2769","48487","Wilbarger County, Texas","S2701_C03_001",89.4,2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2770","48489","Willacy County, Texas","S2701_C03_001",73.5,4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2771","48491","Williamson County, Texas","S2701_C03_001",90.5,0.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2772","48493","Wilson County, Texas","S2701_C03_001",88.7,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2773","48495","Winkler County, Texas","S2701_C03_001",82,6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2774","48497","Wise County, Texas","S2701_C03_001",85,1.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2775","48499","Wood County, Texas","S2701_C03_001",84.8,1.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2776","48501","Yoakum County, Texas","S2701_C03_001",78.8,5.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2777","48503","Young County, Texas","S2701_C03_001",79.8,3.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2778","48505","Zapata County, Texas","S2701_C03_001",72.3,3.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2779","48507","Zavala County, Texas","S2701_C03_001",86.9,4.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2780","49001","Beaver County, Utah","S2701_C03_001",80.1,8.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2781","49003","Box Elder County, Utah","S2701_C03_001",92.1,1.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2782","49005","Cache County, Utah","S2701_C03_001",93.2,0.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2783","49007","Carbon County, Utah","S2701_C03_001",92.3,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2784","49009","Daggett County, Utah","S2701_C03_001",93.7,3.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2785","49011","Davis County, Utah","S2701_C03_001",94.1,0.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2786","49013","Duchesne County, Utah","S2701_C03_001",88.1,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2787","49015","Emery County, Utah","S2701_C03_001",92.8,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2788","49017","Garfield County, Utah","S2701_C03_001",87.7,4.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2789","49019","Grand County, Utah","S2701_C03_001",87.4,4.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2790","49021","Iron County, Utah","S2701_C03_001",90.7,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2791","49023","Juab County, Utah","S2701_C03_001",93,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2792","49025","Kane County, Utah","S2701_C03_001",92.2,3.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2793","49027","Millard County, Utah","S2701_C03_001",88.5,3.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2794","49029","Morgan County, Utah","S2701_C03_001",95,2.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2795","49031","Piute County, Utah","S2701_C03_001",90.3,4.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2796","49033","Rich County, Utah","S2701_C03_001",92.7,3.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2797","49035","Salt Lake County, Utah","S2701_C03_001",90.4,0.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2798","49037","San Juan County, Utah","S2701_C03_001",81.7,2.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2799","49039","Sanpete County, Utah","S2701_C03_001",89,1.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2800","49041","Sevier County, Utah","S2701_C03_001",91.5,1.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2801","49043","Summit County, Utah","S2701_C03_001",93,1.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2802","49045","Tooele County, Utah","S2701_C03_001",93.7,0.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2803","49047","Uintah County, Utah","S2701_C03_001",86.6,1.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2804","49049","Utah County, Utah","S2701_C03_001",92.3,0.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2805","49051","Wasatch County, Utah","S2701_C03_001",92.4,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2806","49053","Washington County, Utah","S2701_C03_001",88.1,1.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2807","49055","Wayne County, Utah","S2701_C03_001",88.8,5.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2808","49057","Weber County, Utah","S2701_C03_001",91.3,0.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2809","50001","Addison County, Vermont","S2701_C03_001",95.4,0.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2810","50003","Bennington County, Vermont","S2701_C03_001",95,1.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2811","50005","Caledonia County, Vermont","S2701_C03_001",95.9,0.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2812","50007","Chittenden County, Vermont","S2701_C03_001",96.7,0.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2813","50009","Essex County, Vermont","S2701_C03_001",94.2,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2814","50011","Franklin County, Vermont","S2701_C03_001",96.1,0.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2815","50013","Grand Isle County, Vermont","S2701_C03_001",96.1,1.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2816","50015","Lamoille County, Vermont","S2701_C03_001",93.9,1.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2817","50017","Orange County, Vermont","S2701_C03_001",94.8,1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2818","50019","Orleans County, Vermont","S2701_C03_001",96.2,0.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2819","50021","Rutland County, Vermont","S2701_C03_001",96,0.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2820","50023","Washington County, Vermont","S2701_C03_001",97.1,0.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2821","50025","Windham County, Vermont","S2701_C03_001",96.2,0.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2822","50027","Windsor County, Vermont","S2701_C03_001",95.8,0.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2823","51001","Accomack County, Virginia","S2701_C03_001",90.7,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2824","51003","Albemarle County, Virginia","S2701_C03_001",94.6,0.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2825","51005","Alleghany County, Virginia","S2701_C03_001",93.2,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2826","51007","Amelia County, Virginia","S2701_C03_001",93.2,2.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2827","51009","Amherst County, Virginia","S2701_C03_001",93.7,1.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2828","51011","Appomattox County, Virginia","S2701_C03_001",91.2,1.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2829","51013","Arlington County, Virginia","S2701_C03_001",94.7,0.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2830","51015","Augusta County, Virginia","S2701_C03_001",92.9,1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2831","51017","Bath County, Virginia","S2701_C03_001",97.1,2.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2832","51019","Bedford County, Virginia","S2701_C03_001",94,0.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2833","51021","Bland County, Virginia","S2701_C03_001",97.3,2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2834","51023","Botetourt County, Virginia","S2701_C03_001",95.5,1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2835","51025","Brunswick County, Virginia","S2701_C03_001",93.7,2.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2836","51027","Buchanan County, Virginia","S2701_C03_001",94.3,1.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2837","51029","Buckingham County, Virginia","S2701_C03_001",90.4,3.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2838","51031","Campbell County, Virginia","S2701_C03_001",95,0.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2839","51033","Caroline County, Virginia","S2701_C03_001",93.4,1.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2840","51035","Carroll County, Virginia","S2701_C03_001",91.2,1.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2841","51036","Charles City County, Virginia","S2701_C03_001",94.9,1.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2842","51037","Charlotte County, Virginia","S2701_C03_001",94.1,1.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2843","51041","Chesterfield County, Virginia","S2701_C03_001",93.1,0.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2844","51043","Clarke County, Virginia","S2701_C03_001",94.1,1.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2845","51045","Craig County, Virginia","S2701_C03_001",97.2,2.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2846","51047","Culpeper County, Virginia","S2701_C03_001",88.9,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2847","51049","Cumberland County, Virginia","S2701_C03_001",94.5,2.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2848","51051","Dickenson County, Virginia","S2701_C03_001",95.4,1.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2849","51053","Dinwiddie County, Virginia","S2701_C03_001",93.5,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2850","51057","Essex County, Virginia","S2701_C03_001",89.9,3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2851","51059","Fairfax County, Virginia","S2701_C03_001",92.6,0.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2852","51061","Fauquier County, Virginia","S2701_C03_001",92.5,1.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2853","51063","Floyd County, Virginia","S2701_C03_001",92.8,2.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"2854","51065","Fluvanna County, Virginia","S2701_C03_001",92.6,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
